timestamp,Intersection_1_queue,Intersection_1_occupancy,Intersection_1_avg_speed,Intersection_2_queue,Intersection_2_occupancy,Intersection_2_avg_speed,Intersection_3_queue,Intersection_3_occupancy,Intersection_3_avg_speed,Intersection_4_queue,Intersection_4_occupancy,Intersection_4_avg_speed,Intersection_5_queue,Intersection_5_occupancy,Intersection_5_avg_speed,Intersection_6_queue,Intersection_6_occupancy,Intersection_6_avg_speed
2023-10-04 11:45:00,14,33.7,36.8,21,51.2,25.2,8,17.1,47.9,24,58.1,20.5,7,15.0,49.3,21,50.1,25.9
2023-10-04 11:50:00,16,38.6,33.5,15,34.6,36.2,2,3.8,56.7,18,42.1,31.2,17,40.9,32.0,8,18.9,46.7
2023-10-04 11:55:00,10,23.0,44.0,8,17.1,47.8,5,11.7,51.5,1,1.5,58.3,0,0.0,60.0,8,17.7,47.5
2023-10-04 12:00:00,17,39.9,32.7,11,26.0,41.9,12,28.6,40.2,28,67.7,14.1,15,35.9,35.3,20,46.9,28.0
2023-10-04 12:05:00,14,34.2,36.4,12,28.8,40.1,7,16.2,48.5,9,19.9,46.0,19,44.4,29.6,9,21.7,44.8
2023-10-04 12:10:00,5,10.0,52.6,17,39.6,32.9,14,34.2,36.5,21,51.0,25.3,9,19.9,46.0,10,22.4,44.3
2023-10-04 12:15:00,21,50.2,25.8,4,8.2,53.8,1,1.4,58.3,12,29.0,40.0,10,22.1,44.5,10,23.0,43.9
2023-10-04 12:20:00,9,21.1,45.2,7,16.0,48.6,0,0.0,60.0,19,44.5,29.6,6,12.5,51.0,12,27.6,40.9
2023-10-04 12:25:00,2,3.8,56.7,14,32.7,37.5,20,49.2,26.5,8,18.3,47.1,9,20.8,45.4,3,5.0,55.9
2023-10-04 12:30:00,6,13.0,50.6,12,27.1,41.2,18,42.2,31.1,16,38.0,33.9,9,21.2,45.1,9,20.5,45.6
2023-10-04 12:35:00,6,13.4,50.4,16,37.3,34.4,6,12.9,50.7,11,24.9,42.7,8,18.4,47.0,14,32.1,37.9
2023-10-04 12:40:00,13,29.5,39.6,5,10.3,52.4,12,28.7,40.2,22,52.4,24.3,8,17.7,47.5,14,32.1,37.9
2023-10-04 12:45:00,11,24.7,42.8,14,34.1,36.5,18,44.1,29.9,15,35.4,35.7,11,24.7,42.8,19,46.2,28.5
2023-10-04 12:50:00,10,23.8,43.4,19,45.2,29.2,15,35.1,35.9,18,42.9,30.7,11,24.6,42.9,23,56.4,21.7
2023-10-04 12:55:00,16,38.2,33.8,15,36.2,35.2,13,31.1,38.6,0,0.0,60.0,24,57.0,21.3,21,51.6,24.9
2023-10-04 13:00:00,14,34.1,36.6,13,31.1,38.6,19,45.4,29.1,12,27.7,40.9,10,23.1,43.9,18,42.7,30.9
2023-10-04 13:05:00,14,33.8,36.8,12,27.6,40.9,8,18.1,47.3,15,35.2,35.9,14,34.2,36.5,11,26.8,41.4
2023-10-04 13:10:00,15,35.3,35.8,7,16.7,48.3,13,29.6,39.6,14,32.5,37.7,9,20.5,45.7,9,19.8,46.1
2023-10-04 13:15:00,16,38.5,33.7,12,28.2,40.6,12,29.0,40.0,18,43.7,30.3,9,20.4,45.8,12,29.5,39.7
2023-10-04 13:20:00,0,0.0,60.0,20,48.3,27.2,11,25.3,42.5,10,23.9,43.5,2,3.8,56.8,16,38.2,34.0
2023-10-04 13:25:00,10,24.0,43.4,12,27.7,40.9,10,23.7,43.6,13,30.2,39.3,3,5.9,55.5,17,41.8,31.5
2023-10-04 13:30:00,0,0.0,60.0,7,16.3,48.6,13,30.7,39.0,20,47.4,27.9,5,11.5,51.8,16,39.0,33.5
2023-10-04 13:35:00,13,30.3,39.3,10,22.4,44.5,13,30.3,39.3,0,0.0,60.0,14,32.5,37.8,12,28.0,40.8
2023-10-04 13:40:00,12,29.9,39.6,14,32.9,37.5,6,14.2,50.0,16,38.8,33.6,19,46.1,28.8,17,41.7,31.7
2023-10-04 13:45:00,19,45.8,29.0,10,24.5,43.2,17,42.1,31.4,11,25.1,42.8,2,3.3,57.3,20,49.0,26.9
2023-10-04 13:50:00,20,48.1,27.5,15,37.5,34.5,7,15.6,49.1,7,16.6,48.5,9,22.0,44.9,18,43.4,30.6
2023-10-04 13:55:00,14,33.5,37.3,16,38.3,34.1,11,27.1,41.5,15,35.5,35.9,4,9.9,53.0,12,29.9,39.6
2023-10-04 14:00:00,10,23.1,44.2,18,43.9,30.3,11,26.2,42.2,20,49.0,26.9,11,26.6,41.8,8,18.1,47.5
2023-10-04 14:05:00,16,38.1,34.3,21,52.1,24.9,15,36.2,35.5,19,46.4,28.7,19,46.9,28.3,8,17.9,47.7
2023-10-04 14:10:00,10,23.1,44.3,19,45.9,29.0,0,0.0,60.0,12,29.0,40.4,10,24.3,43.5,9,20.8,45.8
2023-10-04 14:15:00,13,31.2,38.9,7,17.2,48.2,18,44.6,30.0,18,44.3,30.1,12,30.5,39.4,14,35.1,36.3
2023-10-04 14:20:00,19,46.2,28.9,7,17.9,47.8,9,21.3,45.6,18,44.4,30.1,22,53.3,24.2,16,39.2,33.6
2023-10-04 14:25:00,9,23.3,44.2,12,30.5,39.4,20,50.0,26.5,12,30.3,39.5,16,38.5,34.1,4,10.4,52.8
2023-10-04 14:30:00,18,44.0,30.5,10,25.1,43.1,10,24.7,43.3,9,21.5,45.5,8,20.5,46.2,10,24.3,43.6
2023-10-04 14:35:00,17,42.3,31.7,6,15.1,49.8,13,31.4,38.9,9,22.6,44.8,14,34.5,36.8,14,35.8,36.0
2023-10-04 14:40:00,7,18.1,47.8,10,25.8,42.7,24,61.1,19.2,18,45.0,29.9,8,20.0,46.6,8,18.9,47.3
2023-10-04 14:45:00,19,47.3,28.4,10,25.5,42.9,11,28.5,40.9,13,32.0,38.6,16,39.0,34.0,16,39.2,33.8
2023-10-04 14:50:00,17,43.4,31.0,9,22.9,44.8,21,51.5,25.6,7,17.2,48.5,16,40.7,32.9,11,28.3,41.1
2023-10-04 14:55:00,14,34.7,36.9,11,28.5,41.1,13,33.8,37.5,3,7.9,54.7,5,12.7,51.6,9,22.4,45.1
2023-10-04 15:00:00,9,22.1,45.4,20,51.2,26.0,16,39.7,33.6,18,46.0,29.4,14,36.1,36.0,14,34.3,37.2
2023-10-04 15:05:00,8,20.9,46.2,14,36.8,35.6,14,34.8,36.9,10,25.6,43.1,13,32.0,38.8,16,39.7,33.7
2023-10-04 15:10:00,10,26.0,42.8,28,71.2,12.7,18,46.8,29.0,15,39.0,34.2,17,42.2,32.0,8,21.3,45.9
2023-10-04 15:15:00,17,42.5,31.9,14,36.9,35.6,9,24.1,44.2,21,53.0,24.9,18,46.8,29.0,12,30.7,39.7
2023-10-04 15:20:00,8,20.3,46.7,12,30.3,40.1,8,19.9,47.0,6,15.0,50.3,16,41.8,32.4,16,41.7,32.5
2023-10-04 15:25:00,16,41.5,32.6,14,35.0,37.0,10,25.4,43.4,13,34.3,37.5,12,30.4,40.0,9,23.5,44.6
2023-10-04 15:30:00,6,16.7,49.3,15,39.1,34.3,14,36.8,35.9,13,32.7,38.6,19,49.3,27.5,4,10.4,53.4
2023-10-04 15:35:00,12,32.5,38.7,16,42.1,32.4,12,32.3,38.9,16,41.3,32.9,8,22.5,45.4,4,12.5,52.1
2023-10-04 15:40:00,14,37.5,35.5,26,67.0,15.8,18,46.5,29.5,21,54.5,24.2,6,16.1,49.8,11,29.6,40.7
2023-10-04 15:45:00,28,72.9,12.0,9,23.5,44.9,22,55.8,23.4,6,16.2,49.7,0,0.0,60.0,6,16.4,49.6
2023-10-04 15:50:00,6,15.8,50.0,19,49.4,27.7,8,21.8,46.0,17,45.0,30.6,13,35.4,37.0,12,31.3,39.7
2023-10-04 15:55:00,23,58.9,21.4,15,39.9,34.0,9,25.8,43.5,20,52.2,25.8,9,24.4,44.3,24,61.7,19.5
2023-10-04 16:00:00,15,39.3,34.5,4,13.5,51.7,5,15.5,50.3,13,34.3,37.8,16,43.0,32.0,6,16.4,49.8
2023-10-04 16:05:00,16,43.5,31.7,19,48.9,28.1,26,67.8,15.5,13,35.3,37.2,2,7.8,55.5,12,33.1,38.7
2023-10-04 16:10:00,15,39.4,34.5,22,56.6,23.0,16,42.2,32.6,17,43.9,31.5,10,27.9,42.2,27,69.6,14.4
2023-10-04 16:15:00,17,44.5,31.1,9,25.0,44.1,17,45.1,30.8,16,43.0,32.1,17,44.9,30.9,17,44.0,31.5
2023-10-04 16:20:00,13,35.8,37.0,14,38.0,35.5,6,18.0,48.8,18,46.9,29.6,8,22.7,45.7,12,32.6,39.1
2023-10-04 16:25:00,23,60.2,20.8,4,12.5,52.6,14,38.3,35.3,18,46.8,29.7,17,44.5,31.2,13,36.0,36.9
2023-10-04 16:30:00,11,31.7,39.8,7,19.7,47.8,17,46.2,30.1,8,23.9,45.0,11,30.2,40.8,17,45.0,30.9
2023-10-04 16:35:00,21,55.8,23.8,21,54.5,24.6,13,35.0,37.6,20,53.7,25.2,14,38.3,35.4,24,64.2,18.1
2023-10-04 16:40:00,10,29.3,41.4,12,32.0,39.7,21,55.1,24.2,21,56.5,23.3,18,47.9,29.0,11,31.0,40.3
2023-10-04 16:45:00,14,38.3,35.5,8,22.6,46.0,28,73.9,11.8,15,42.0,33.0,20,53.5,25.4,10,27.8,42.5
2023-10-04 16:50:00,8,23.3,45.5,16,42.8,32.5,9,25.1,44.3,5,16.9,49.8,15,40.7,33.9,6,18.7,48.6
2023-10-04 16:55:00,17,46.3,30.2,11,31.7,40.0,8,24.2,45.0,14,37.8,35.9,10,27.3,42.9,15,41.0,33.7
2023-10-04 17:00:00,23,61.3,20.2,12,32.6,39.4,9,26.5,43.5,16,42.5,32.7,12,32.8,39.3,6,18.5,48.7
2023-10-04 17:05:00,14,38.6,35.4,19,50.8,27.2,24,63.8,18.6,8,22.6,46.1,18,49.3,28.3,12,32.8,39.3
2023-10-04 17:10:00,13,36.9,36.6,7,22.4,46.2,21,55.5,24.2,12,34.4,38.2,8,24.5,44.8,9,26.2,43.7
2023-10-04 17:15:00,8,23.2,45.7,9,26.3,43.6,14,37.9,35.9,6,18.8,48.6,13,37.2,36.3,21,56.0,23.8
2023-10-04 17:20:00,13,36.5,36.8,15,42.3,33.0,15,40.5,34.2,18,49.1,28.4,12,34.2,38.4,11,32.3,39.6
2023-10-04 17:25:00,5,16.1,50.4,20,54.5,24.8,10,27.7,42.7,15,42.5,32.8,14,38.4,35.5,17,45.9,30.5
2023-10-04 17:30:00,9,26.3,43.6,22,58.6,22.1,20,53.4,25.6,5,15.3,51.0,8,24.9,44.6,5,15.9,50.5
2023-10-04 17:35:00,16,43.4,32.2,11,30.0,41.2,12,34.3,38.3,17,45.3,31.0,3,12.2,53.0,15,42.0,33.2
2023-10-04 17:40:00,22,59.7,21.3,20,54.0,25.1,13,36.1,37.1,14,39.1,35.1,18,47.8,29.3,7,21.9,46.6
2023-10-04 17:45:00,31,82.0,6.5,10,28.1,42.4,18,49.0,28.5,18,47.7,29.4,20,54.4,24.9,12,33.5,38.8
2023-10-04 17:50:00,11,31.0,40.4,25,67.2,16.3,13,37.0,36.5,12,34.0,38.5,4,13.0,52.5,28,73.0,12.5
2023-10-04 17:55:00,23,61.3,20.3,8,22.7,46.0,13,36.2,37.0,10,27.7,42.6,17,45.3,30.9,20,53.7,25.3
2023-10-04 18:00:00,16,43.3,32.2,22,59.6,21.4,14,39.8,34.6,10,28.1,42.4,21,55.9,23.9,14,37.7,36.0
2023-10-04 18:05:00,13,37.2,36.3,10,29.7,41.3,19,51.4,26.8,11,31.4,40.1,18,48.4,28.8,34,87.5,5.0
2023-10-04 18:10:00,17,45.8,30.5,26,69.6,14.7,24,64.0,18.4,14,39.6,34.6,12,33.1,39.0,9,25.6,44.0
2023-10-04 18:15:00,15,40.1,34.3,18,48.1,29.0,18,48.0,29.1,15,41.4,33.4,9,25.0,44.3,21,56.7,23.3
2023-10-04 18:20:00,15,40.7,33.9,8,23.8,45.2,19,51.1,27.0,13,36.1,36.9,15,40.2,34.2,5,16.0,50.3
2023-10-04 18:25:00,12,32.7,39.2,11,31.0,40.3,13,35.8,37.1,12,32.5,39.3,16,42.5,32.6,13,35.1,37.5
2023-10-04 18:30:00,6,17.6,49.2,19,50.3,27.4,10,28.0,42.3,12,33.3,38.7,15,40.0,34.2,6,18.4,48.7
2023-10-04 18:35:00,5,15.2,50.8,20,54.2,24.8,18,48.2,28.8,29,76.0,10.2,13,35.7,37.1,16,42.2,32.7
2023-10-04 18:40:00,18,47.9,28.9,14,37.1,36.1,15,40.7,33.7,10,26.6,43.1,8,21.9,46.3,14,39.0,34.9
2023-10-04 18:45:00,12,33.7,38.3,14,38.5,35.1,6,16.5,49.8,11,29.5,41.1,17,44.2,31.3,12,33.3,38.6
2023-10-04 18:50:00,10,28.7,41.7,19,49.0,28.1,12,32.7,39.0,34,87.0,5.0,17,44.7,31.0,21,54.0,24.8
2023-10-04 18:55:00,14,37.5,35.7,15,39.3,34.5,13,36.1,36.7,16,43.7,31.6,15,40.3,33.8,11,28.8,41.5
2023-10-04 19:00:00,19,49.0,28.0,6,17.7,48.9,11,29.4,41.1,6,16.4,49.8,15,38.7,34.9,16,42.0,32.7
2023-10-04 19:05:00,15,39.5,34.3,9,24.6,44.2,23,59.0,21.3,19,49.4,27.7,24,62.0,19.3,19,49.1,27.9
2023-10-04 19:10:00,10,26.6,42.8,15,40.0,33.9,17,43.7,31.5,8,22.8,45.4,10,27.1,42.5,5,14.2,51.1
2023-10-04 19:15:00,21,54.6,24.1,21,54.4,24.3,22,56.8,22.7,19,49.8,27.3,21,55.4,23.6,9,25.0,43.9
2023-10-04 19:20:00,23,59.6,20.8,23,60.1,20.4,15,39.8,33.9,12,32.7,38.7,9,24.9,43.9,14,36.7,36.0
2023-10-04 19:25:00,17,43.0,31.8,18,47.3,28.9,14,36.8,35.9,11,29.0,41.1,20,52.2,25.6,17,45.0,30.4
2023-10-04 19:30:00,19,49.9,27.1,15,39.6,34.0,8,21.2,46.2,23,59.4,20.8,21,53.8,24.5,22,56.6,22.6
2023-10-04 19:35:00,21,53.6,24.6,18,46.2,29.5,14,35.2,36.9,17,43.5,31.3,12,30.6,39.9,12,31.7,39.2
2023-10-04 19:40:00,20,51.6,25.9,9,24.7,43.8,14,34.9,37.0,19,49.3,27.4,23,59.6,20.6,12,29.9,40.3
2023-10-04 19:45:00,17,43.6,31.2,12,32.1,38.8,5,13.9,51.0,16,40.9,33.0,16,41.4,32.6,8,21.3,46.0
2023-10-04 19:50:00,17,43.1,31.5,8,21.7,45.7,10,26.0,42.9,11,27.4,41.9,8,20.9,46.2,15,39.0,34.2
2023-10-04 19:55:00,16,41.6,32.4,6,15.1,50.1,11,28.9,40.8,17,43.0,31.5,11,28.2,41.4,11,29.3,40.6
2023-10-04 20:00:00,7,17.0,48.7,15,38.5,34.4,16,39.7,33.6,20,51.6,25.7,20,50.5,26.4,12,29.4,40.5
2023-10-04 20:05:00,17,43.7,30.9,14,36.0,36.0,16,40.1,33.3,14,35.2,36.5,19,47.1,28.7,13,31.8,38.8
2023-10-04 20:10:00,5,12.6,51.6,17,43.2,31.2,10,24.2,43.8,24,60.0,20.0,7,17.1,48.6,16,41.2,32.5
2023-10-04 20:15:00,8,20.7,46.1,16,40.9,32.7,16,39.7,33.5,18,45.4,29.7,12,30.6,39.6,10,24.2,43.8
2023-10-04 20:20:00,21,52.0,25.3,14,36.0,35.9,12,29.7,40.1,14,35.6,36.2,14,35.5,36.3,8,20.8,46.0
2023-10-04 20:25:00,18,44.7,30.0,16,40.5,32.9,0,0.0,60.0,14,35.9,35.9,10,24.5,43.5,16,38.6,34.1
2023-10-04 20:30:00,22,54.2,23.7,13,31.3,39.0,10,24.6,43.4,14,34.0,37.2,27,67.3,15.0,0,0.0,60.0
2023-10-04 20:35:00,11,27.6,41.4,15,37.8,34.5,19,47.8,27.9,5,12.9,51.2,14,35.2,36.3,9,22.6,44.7
2023-10-04 20:40:00,6,14.1,50.3,8,20.5,46.0,3,6.2,55.6,12,30.1,39.7,12,30.5,39.4,6,14.2,50.3
2023-10-04 20:45:00,11,27.6,41.3,15,36.8,35.2,13,32.9,37.8,14,34.5,36.7,20,49.1,27.0,20,49.3,26.9
2023-10-04 20:50:00,13,32.5,38.0,17,41.0,32.3,22,54.8,23.2,10,24.8,43.2,11,25.5,42.7,10,24.4,43.4
2023-10-04 20:55:00,13,32.0,38.3,9,20.7,45.8,8,19.4,46.7,15,35.9,35.7,19,45.9,29.0,9,22.4,44.7
2023-10-04 21:00:00,19,47.6,27.9,13,31.4,38.7,13,30.6,39.2,13,30.9,39.0,3,5.6,55.9,12,29.9,39.7
2023-10-04 21:05:00,10,25.0,42.9,9,21.1,45.5,5,10.9,52.3,17,42.0,31.6,10,23.6,43.8,9,21.5,45.2
2023-10-04 21:10:00,15,35.5,35.9,9,22.3,44.6,22,54.6,23.1,17,40.2,32.8,19,46.0,28.9,10,24.2,43.4
2023-10-04 21:15:00,7,15.2,49.4,6,13.2,50.7,12,28.8,40.3,14,32.6,37.8,22,53.6,23.8,13,31.5,38.5
2023-10-04 21:20:00,15,36.7,35.0,20,48.9,26.9,13,30.6,39.1,4,9.4,53.2,8,18.3,47.3,10,23.6,43.8
2023-10-04 21:25:00,12,29.8,39.6,19,45.7,29.0,21,50.1,26.1,23,56.6,21.7,7,16.4,48.5,10,23.3,43.9
2023-10-04 21:30:00,8,18.4,47.2,16,37.7,34.3,16,39.5,33.1,12,27.5,41.1,16,38.1,34.0,6,14.5,49.8
2023-10-04 21:35:00,11,26.0,42.1,24,59.1,20.0,7,16.4,48.5,12,28.3,40.6,9,20.1,46.0,5,12.2,51.3
2023-10-04 21:40:00,11,26.6,41.7,11,26.5,41.7,8,19.7,46.3,10,24.2,43.2,11,25.3,42.5,13,30.3,39.2
2023-10-04 21:45:00,11,25.2,42.6,31,74.7,9.6,15,36.7,34.9,9,21.9,44.8,18,42.4,31.1,14,33.9,36.8
2023-10-04 21:50:00,23,55.7,22.2,11,25.7,42.2,9,19.8,46.2,22,52.3,24.5,9,21.0,45.4,4,7.7,54.2
2023-10-04 21:55:00,12,27.6,41.0,14,32.9,37.4,0,0.0,60.0,21,49.8,26.1,1,0.0,59.6,17,40.4,32.4
2023-10-04 22:00:00,11,25.3,42.5,10,23.0,44.0,12,28.2,40.6,15,35.6,35.6,4,9.4,53.0,17,40.4,32.4
2023-10-04 22:05:00,0,0.0,60.0,14,31.5,37.8,3,3.7,56.4,11,24.3,42.6,12,26.0,41.5,18,40.5,31.8
2023-10-04 22:10:00,6,12.4,50.5,17,38.3,33.2,21,50.0,25.4,15,35.1,35.4,0,0.0,60.0,13,30.3,38.6
2023-10-04 22:15:00,10,21.8,44.3,11,24.0,42.8,13,28.4,39.9,12,26.8,40.9,10,21.3,44.6,15,35.3,35.3
2023-10-04 22:20:00,8,15.4,48.5,22,52.3,23.9,6,12.1,50.7,10,22.8,43.6,3,4.8,55.6,25,58.4,19.8
2023-10-04 22:25:00,20,46.3,27.9,13,29.2,39.3,7,15.1,48.7,14,30.7,38.3,21,50.2,25.3,10,21.1,44.7
2023-10-04 22:30:00,11,23.1,43.4,13,29.6,39.0,0,0.0,60.0,9,18.9,46.1,25,58.0,20.1,5,9.8,52.2
2023-10-04 22:35:00,19,44.8,28.9,6,11.8,50.9,5,9.0,52.8,13,29.3,39.2,5,9.6,52.3,2,2.5,57.1
2023-10-04 22:40:00,12,26.4,41.2,14,31.7,37.6,18,40.7,31.6,13,28.5,39.7,13,29.3,39.2,22,51.8,24.2
2023-10-04 22:45:00,12,25.9,41.4,11,23.4,43.1,25,58.9,19.5,15,34.4,35.8,6,11.0,51.4,22,51.9,24.1
2023-10-04 22:50:00,11,24.0,42.7,8,16.2,47.9,16,36.2,34.6,8,16.1,48.0,10,20.7,44.9,6,11.5,51.1
2023-10-04 22:55:00,12,25.4,41.8,7,13.7,49.6,11,23.9,42.8,16,36.0,34.7,22,52.4,23.8,7,14.4,49.1
2023-10-04 23:00:00,22,51.1,24.7,28,65.3,15.1,9,18.8,46.2,6,11.7,50.9,9,18.3,46.5,10,20.4,45.1
2023-10-04 23:05:00,0,0.0,60.0,10,21.3,44.5,6,10.9,51.4,8,16.7,47.6,10,21.0,44.7,19,43.6,29.6
2023-10-04 23:10:00,0,0.0,60.0,3,3.4,56.5,24,56.1,21.3,8,17.3,47.2,6,11.1,51.3,4,5.9,54.8
2023-10-04 23:15:00,8,17.0,47.3,7,14.7,48.9,10,22.4,43.8,5,9.1,52.6,18,42.4,30.4,0,0.0,60.0
2023-10-04 23:20:00,12,25.4,41.8,11,24.4,42.4,24,56.9,20.8,18,40.4,31.8,0,0.0,60.0,25,57.7,20.2
2023-10-04 23:25:00,16,35.5,35.0,15,33.4,36.5,20,46.1,28.0,6,10.6,51.6,9,18.5,46.4,13,29.8,38.8
2023-10-04 23:30:00,14,32.2,37.2,15,33.5,36.4,1,0.0,59.3,7,14.6,48.9,11,24.4,42.4,14,31.9,37.4
2023-10-04 23:35:00,9,19.4,45.8,16,35.3,35.2,8,15.1,48.6,19,43.9,29.4,8,15.2,48.6,10,22.0,44.0
2023-10-04 23:40:00,18,40.4,31.8,8,15.4,48.4,8,15.1,48.6,8,16.5,47.7,17,38.1,33.3,14,32.1,37.3
2023-10-04 23:45:00,18,40.5,31.7,14,30.2,38.6,11,23.9,42.8,10,22.3,43.8,19,43.1,29.9,2,2.4,57.1
2023-10-04 23:50:00,13,27.8,40.1,6,11.9,50.7,11,24.2,42.6,5,9.9,52.1,3,3.9,56.1,6,12.5,50.4
2023-10-04 23:55:00,17,39.5,32.3,8,15.8,48.2,29,70.0,12.0,17,37.6,33.6,24,56.5,21.0,12,26.6,40.9
2023-10-05 00:00:00,13,29.1,39.3,6,11.2,51.2,5,8.8,52.8,17,37.7,33.5,3,3.7,56.2,0,0.0,60.0
2023-10-05 00:05:00,8,16.6,47.6,4,7.2,53.9,13,28.4,39.7,16,36.1,34.6,19,44.3,29.1,10,20.5,45.0
2023-10-05 00:10:00,16,35.5,35.0,18,41.0,31.4,15,34.2,35.8,15,33.1,36.6,12,27.2,40.5,9,19.5,45.6
2023-10-05 00:15:00,12,26.7,40.9,16,35.3,35.1,11,25.0,42.0,12,26.1,41.3,8,17.4,47.0,10,20.5,45.0
2023-10-05 00:20:00,12,25.0,42.0,17,39.7,32.2,12,26.7,40.9,8,17.1,47.2,9,18.9,46.1,8,16.7,47.5
2023-10-05 00:25:00,20,47.1,27.3,12,25.6,41.6,5,9.3,52.4,7,12.8,50.1,11,24.5,42.3,6,10.1,52.0
2023-10-05 00:30:00,0,0.0,60.0,16,36.7,34.2,12,26.6,40.9,19,44.3,29.1,13,28.1,39.9,1,0.0,60.0
2023-10-05 00:35:00,3,3.7,56.2,1,0.0,59.6,15,32.7,36.9,16,36.5,34.4,6,11.2,51.2,12,27.2,40.6
2023-10-05 00:40:00,4,7.2,53.9,17,37.9,33.4,13,29.9,38.7,7,14.6,48.9,10,21.5,44.3,10,20.5,45.0
2023-10-05 00:45:00,9,19.6,45.6,13,27.7,40.2,15,33.6,36.3,12,25.6,41.6,7,13.4,49.7,3,4.4,55.8
2023-10-05 00:50:00,10,21.2,44.5,15,34.4,35.7,20,46.2,27.9,10,20.5,45.0,4,6.8,54.2,12,25.9,41.4
2023-10-05 00:55:00,2,2.4,57.1,14,30.7,38.2,17,39.1,32.6,5,8.1,53.3,7,12.7,50.2,10,20.6,44.9
2023-10-05 01:00:00,6,10.2,51.9,6,10.2,51.9,12,26.1,41.3,13,27.7,40.2,5,7.8,53.5,9,18.1,46.6
2023-10-05 01:05:00,6,12.1,50.6,3,2.5,57.0,4,7.4,53.7,9,18.8,46.2,9,18.7,46.2,0,0.0,60.0
2023-10-05 01:10:00,26,61.9,17.4,7,14.3,49.1,8,16.0,48.0,6,10.7,51.5,14,31.5,37.7,16,35.2,35.2
2023-10-05 01:15:00,22,52.0,24.0,15,33.5,36.4,10,21.7,44.2,3,2.8,56.8,12,26.8,40.8,4,6.5,54.3
2023-10-05 01:20:00,9,18.8,46.1,16,35.4,35.1,13,28.8,39.5,2,1.5,57.6,23,54.6,22.3,12,25.9,41.4
2023-10-05 01:25:00,9,19.5,45.6,3,4.5,55.7,9,17.8,46.8,9,19.4,45.7,0,0.0,60.0,7,12.9,50.1
2023-10-05 01:30:00,5,7.8,53.5,6,10.3,51.8,6,11.0,51.4,11,23.7,42.9,14,32.0,37.3,9,19.2,45.9
2023-10-05 01:35:00,0,0.0,60.0,7,14.2,49.2,4,7.2,53.9,6,11.9,50.8,12,25.1,41.9,18,42.3,30.5
2023-10-05 01:40:00,11,23.2,43.2,9,19.6,45.6,2,0.2,58.5,15,34.8,35.5,16,37.2,33.8,15,33.0,36.7
2023-10-05 01:45:00,6,10.0,52.0,3,4.6,55.6,10,21.5,44.3,11,24.0,42.7,16,35.7,34.8,18,42.0,30.7
2023-10-05 01:50:00,11,23.7,42.8,3,3.7,56.2,3,3.0,56.7,15,33.7,36.2,11,22.5,43.6,13,30.0,38.7
2023-10-05 01:55:00,2,1.0,58.0,7,12.7,50.2,5,10.0,52.0,10,22.3,43.8,13,27.6,40.3,14,30.9,38.0
2023-10-05 02:00:00,7,13.6,49.6,12,26.3,41.1,9,19.1,45.9,7,13.2,49.9,7,13.8,49.4,1,0.0,59.8
2023-10-05 02:05:00,12,27.2,40.5,4,7.3,53.8,3,5.0,55.4,12,26.7,40.9,15,34.2,35.9,10,20.2,45.2
2023-10-05 02:10:00,14,30.5,38.3,11,23.3,43.2,14,30.7,38.2,4,6.1,54.6,0,0.0,60.0,10,21.6,44.2
2023-10-05 02:15:00,14,31.3,37.8,18,40.9,31.4,16,36.1,34.6,15,33.1,36.6,16,36.7,34.2,19,43.4,29.8
2023-10-05 02:20:00,4,5.2,55.2,4,5.5,55.0,8,16.8,47.5,6,11.0,51.4,11,24.7,42.2,8,17.4,47.1
2023-10-05 02:25:00,17,37.8,33.4,10,21.9,44.1,9,18.5,46.4,17,38.8,32.8,9,17.7,46.9,13,29.0,39.3
2023-10-05 02:30:00,7,13.0,50.0,18,40.4,31.7,15,33.1,36.6,9,19.9,45.4,10,21.5,44.3,13,28.4,39.7
2023-10-05 02:35:00,15,34.5,35.7,9,18.7,46.2,7,14.3,49.1,18,41.0,31.4,11,22.6,43.6,18,42.4,30.4
2023-10-05 02:40:00,11,24.9,42.1,8,16.4,47.7,7,13.3,49.8,5,8.2,53.2,19,44.5,29.0,11,23.0,43.3
2023-10-05 02:45:00,3,4.4,55.8,18,42.5,30.4,19,43.0,30.0,7,14.9,48.8,31,73.5,9.7,16,37.4,33.7
2023-10-05 02:50:00,10,20.3,45.1,10,20.4,45.0,17,38.3,33.1,14,30.7,38.2,19,43.3,29.8,1,0.0,59.0
2023-10-05 02:55:00,14,30.5,38.3,18,41.6,30.9,15,34.1,36.0,19,42.6,30.3,8,16.6,47.6,2,0.8,58.1
2023-10-05 03:00:00,15,34.2,35.9,14,31.5,37.7,17,38.9,32.7,22,50.0,25.3,15,34.5,35.7,0,0.0,60.0
2023-10-05 03:05:00,11,22.9,43.4,9,19.9,45.4,0,0.0,60.0,12,25.7,41.6,16,35.1,35.2,16,36.8,34.1
2023-10-05 03:10:00,21,48.0,26.7,14,32.3,37.2,20,45.4,28.4,23,52.6,23.6,6,11.2,51.2,16,35.2,35.2
2023-10-05 03:15:00,18,40.2,31.9,13,29.9,38.8,14,30.9,38.0,10,20.7,44.9,4,6.2,54.6,17,38.5,33.0
2023-10-05 03:20:00,10,21.2,44.5,18,40.4,31.8,18,40.2,31.9,18,41.6,31.0,11,24.1,42.6,7,14.9,48.7
